Date,Actual_Return,HS_VaR,HS_ES,Normal_VaR,Normal_ES,StudentT_VaR,StudentT_ES,GARCH_VaR,GARCH_ES
2021-03-31,0.01354007901456443,-0.03459725395317465,-0.042136035245248046,-0.033410327752306665,-0.038390386518375424,-0.03615701168006077,-0.04526168102528403,-0.027322389619254928,-0.03134088837255449
2021-04-01,0.020309647604627896,-0.03459725395317465,-0.042136035245248046,-0.03343194539862779,-0.03841939451374838,-0.03605633085864086,-0.04497378530428734,-0.02878438795333234,-0.03303405639273275
2021-04-05,0.02416043641262747,-0.03466412090747591,-0.042136035245248046,-0.03295926960384089,-0.037922834859630085,-0.03555458432156826,-0.04436568043485567,-0.03275870613221979,-0.037630333595997156
2021-04-06,-0.004900359076642203,-0.03466412090747591,-0.042136035245248046,-0.03294893538818774,-0.037910443584825176,-0.03553797318249317,-0.04434218687164819,-0.03840051464624567,-0.04408435916493376
2021-04-07,0.012898171944924867,-0.03466412090747591,-0.042136035245248046,-0.03268636321683901,-0.037622902374552014,-0.03562975345331734,-0.044980109271192545,-0.03374184485983167,-0.03876842395948663
2021-04-08,0.009516467939991299,-0.03466412090747591,-0.042136035245248046,-0.03263925796798387,-0.037563495565224675,-0.03572023925846228,-0.0452976083606814,-0.03261419926217191,-0.037478880317404685
2021-04-09,0.01189289903496137,-0.03466412090747591,-0.042136035245248046,-0.03263317896509279,-0.03755467359337101,-0.03577400846875283,-0.04544333706931815,-0.030754229873128244,-0.0353480642399785
2021-04-12,0.003954790294148158,-0.03466412090747591,-0.042136035245248046,-0.0326442460441302,-0.03757046605960921,-0.03568573003438411,-0.045201974315078976,-0.03011141244383819,-0.03460761608530478
2021-04-13,0.008215327543647987,-0.03466412090747591,-0.042136035245248046,-0.0322172122624741,-0.037047229378446775,-0.03528108764365917,-0.04493396139865057,-0.027982632753036668,-0.032108867114512475
2021-04-14,-0.011630192257218331,-0.03466412090747591,-0.042136035245248046,-0.03211124380906574,-0.036942071459958065,-0.035164337159562194,-0.04487079587709728,-0.0268954287624128,-0.03090167421383397
2021-04-15,0.02016712481027388,-0.03466412090747591,-0.042136035245248046,-0.03222372926743944,-0.03706475430964786,-0.03508719973451716,-0.044473518051217166,-0.028287925325302984,-0.03249621703672291
2021-04-16,0.00011823867751528736,-0.03466412090747591,-0.042136035245248046,-0.03220893132564027,-0.037079186524705696,-0.03481487452405538,-0.0438311062728605,-0.03235581049497828,-0.037209058178692155
2021-04-19,-0.007738111692330865,-0.03466412090747591,-0.042136035245248046,-0.032144614618622544,-0.03701138312981335,-0.03484345651804978,-0.044033053014231154,-0.02853780127317305,-0.032867203418970856
2021-04-20,-0.000986941048855511,-0.03466412090747591,-0.042136035245248046,-0.03178874821365327,-0.03661843272103015,-0.03477719705125349,-0.0444128200600098,-0.027781576286828678,-0.03199813266801634
2021-04-21,0.011734906489126177,-0.03466412090747591,-0.042136035245248046,-0.031748021326435116,-0.03657538505876291,-0.03480528244056199,-0.04457071469163456,-0.025661018845334862,-0.029587414859665595
2021-04-22,-0.01698921896838227,-0.03466412090747591,-0.042136035245248046,-0.031678280865518514,-0.0365134394253968,-0.034584983571389914,-0.044171547351610836,-0.02546286887207101,-0.029385066365102103
2021-04-23,0.016551714422170342,-0.03466412090747591,-0.042136035245248046,-0.03202961288215747,-0.03689698183058141,-0.034504105777689614,-0.043362438754023985,-0.02877946261946533,-0.0331613796706058
2021-04-26,0.006135203135123611,-0.03466412090747591,-0.042136035245248046,-0.03208273342790366,-0.03696863521949707,-0.034328230793547784,-0.04282556402467468,-0.02957455448403632,-0.03409120488358037
2021-04-27,-0.0016250311861202818,-0.03466412090747591,-0.042136035245248046,-0.031548670895740746,-0.036388447234938295,-0.03417802586391553,-0.0433235695550281,-0.02721965465891738,-0.031404497578630626
2021-04-28,0.0010966158914649197,-0.03466412090747591,-0.042136035245248046,-0.03159903534732005,-0.03643125802762734,-0.034372057762226335,-0.043695165652890854,-0.025359967600728166,-0.029270593975817365
2021-04-29,0.0034711000279694813,-0.02907835774296487,-0.03285871314134195,-0.029512265939293302,-0.03409827707251057,-0.030874524868597555,-0.03731583598320199,-0.02359641125114535,-0.027277257442698703
2021-04-30,-0.01191750752284622,-0.02907835774296487,-0.03285871314134195,-0.029338010763135226,-0.03387462156213879,-0.03112121222195092,-0.038126482761823725,-0.02239359848227981,-0.02588897105653757
2021-05-03,-0.0021152380080743773,-0.029097358077022007,-0.03285871314134195,-0.029309427152868463,-0.03384822643619343,-0.03105204757313632,-0.037994865436816516,-0.024834728597871652,-0.02866305298294588
2021-05-04,-0.0194295272035649,-0.029097358077022007,-0.03285871314134195,-0.029295250287895352,-0.03380813190329066,-0.031414263842345365,-0.03885610068669852,-0.02343059290438627,-0.02704696392938848
2021-05-05,-0.0014512316207892625,-0.029097358077022007,-0.03285871314134195,-0.028972485346859148,-0.03336691236290682,-0.029656497758612097,-0.0350771670451053,-0.02951833914197489,-0.03397498928993385
2021-05-06,0.012118704310188674,-0.029097358077022007,-0.03285871314134195,-0.028760205941777667,-0.033092013352447144,-0.029750072835228427,-0.03554584654548095,-0.02707700974065859,-0.0311435176313498
2021-05-07,0.004769628163216058,-0.029097358077022007,-0.03285871314134195,-0.028774621238669657,-0.03311940181660644,-0.02957952466388414,-0.035138858557559965,-0.027042030266418268,-0.0311148290890236
2021-05-10,-0.022854406831132677,-0.029097358077022007,-0.03285871314134195,-0.028150821384702946,-0.03243682994749958,-0.02935507122326982,-0.03543238922515976,-0.025123558702225983,-0.02894991988264817
2021-05-11,-0.0034955309902494538,-0.029097358077022007,-0.03285871314134195,-0.028195663601015275,-0.032486988952021956,-0.029420225196579913,-0.035537326583444426,-0.029802111864517665,-0.03433579843432074
2021-05-12,-0.028060621137651384,-0.029097358077022007,-0.03285871314134195,-0.02806653549245211,-0.03230769215847553,-0.029570114077913746,-0.03606491334868467,-0.028642025459712703,-0.0329582167511965
2021-05-13,0.010634893409218433,-0.029195321682780957,-0.03285871314134195,-0.028834648944437664,-0.033162181517983204,-0.03026963670279086,-0.03680738848747052,-0.03351124813450214,-0.03853477540728969
2021-05-14,0.021096184043490653,-0.029195321682780957,-0.03285871314134195,-0.028848339276855754,-0.03318326843441583,-0.030160810072023845,-0.036524847497566244,-0.033156054087447775,-0.0381234861389678
2021-05-17,-0.0007647026871667726,-0.029195321682780957,-0.03285871314134195,-0.029007189650923432,-0.0333817855528029,-0.030023499566501573,-0.035961511204578994,-0.03352570046678418,-0.03855021877180773
2021-05-18,-0.01036454748045722,-0.029195321682780957,-0.03285871314134195,-0.028922643506949276,-0.03329160797601433,-0.03006410753059911,-0.03619261233672426,-0.03286069691802655,-0.03780304514665448
2021-05-19,0.000594801253916524,-0.029195321682780957,-0.03285871314134195,-0.028955959344850787,-0.033328132940861975,-0.030047734826520716,-0.03610476400974982,-0.032584195492569835,-0.03749841955912753
2021-05-20,0.01630827870170047,-0.029195321682780957,-0.03285871314134195,-0.028980267387040133,-0.033350802714577577,-0.030093706498084856,-0.03617042102563429,-0.03212734815795505,-0.0369651973635409
2021-05-21,-0.0013375601548792754,-0.029195321682780957,-0.03285871314134195,-0.028812418767606842,-0.03319116354431445,-0.029931780260896174,-0.03605911413933804,-0.03191952603975385,-0.03677024534731696
2021-05-24,0.01966675521242834,-0.029195321682780957,-0.03285871314134195,-0.028815639651027368,-0.03319452873414479,-0.029930908749860465,-0.036051593565463995,-0.03145548533332769,-0.03624031549329908
2021-05-25,0.0005174861260297367,-0.029195321682780957,-0.03285871314134195,-0.028909509160832063,-0.03331000282094152,-0.02987604565722327,-0.035783402987981286,-0.03173462608943975,-0.03655453076709062
2021-05-26,0.0013994305614656508,-0.029195321682780957,-0.03285871314134195,-0.02893740491334114,-0.03333304912899533,-0.029978107017495585,-0.03597334620424389,-0.03143635047592386,-0.03619758240072419
2021-05-27,-0.008319677159150501,-0.02918077423989468,-0.03285871314134195,-0.028813211477005506,-0.03319095347312138,-0.03001705916157516,-0.03623325259899282,-0.03113585102188407,-0.035853560386506375
2021-05-28,0.00643341353506991,-0.02918077423989468,-0.03285871314134195,-0.028976270524237464,-0.03336202505159157,-0.02999146357181867,-0.035913569259306916,-0.02751280330230024,-0.03168920712064252
2021-06-01,0.00023816041577937389,-0.02918077423989468,-0.03285871314134195,-0.028929944733321656,-0.03331801702254539,-0.029917822658924377,-0.03581934430056422,-0.026415463698899598,-0.030441014418121682
2021-06-02,0.007967268169252079,-0.02918077423989468,-0.03285871314134195,-0.02893380841377564,-0.03330786243888763,-0.030139816575434738,-0.036324168760259054,-0.025597127720189163,-0.02947768188105132
2021-06-03,-0.005480790771287208,-0.02918077423989468,-0.03285871314134195,-0.028934386327738093,-0.0333113252053476,-0.030085946425526335,-0.03619846902174676,-0.025333668902604665,-0.029175546401509482
2021-06-04,0.0187857576805587,-0.02918077423989468,-0.03285871314134195,-0.028936282233286564,-0.03331337103074075,-0.030084564470269387,-0.03619228324066034,-0.025103749319608685,-0.02891484238448199
2021-06-07,0.003250476065550223,-0.02918077423989468,-0.03285871314134195,-0.029040385155273758,-0.033449019163808005,-0.029847772076609227,-0.035497567900113866,-0.027728167322126712,-0.03194150526130499
2021-06-08,0.003072303408471569,-0.02918077423989468,-0.03285871314134195,-0.02899839821498684,-0.033406605607886566,-0.029825672657359876,-0.035512147362733976,-0.026674260819882965,-0.03074345816220246
2021-06-09,0.003582470088240781,-0.02918077423989468,-0.03285871314134195,-0.02898260812833591,-0.033391138276717795,-0.029809212220782217,-0.0354993087095192,-0.025724254108451333,-0.029660156894013977
2021-06-10,0.006850128914366937,-0.02918077423989468,-0.03285871314134195,-0.028549802641337982,-0.03292026667535166,-0.02986173123924543,-0.036240321358446216,-0.024148082912355526,-0.027897637029361613
2021-06-11,0.006175544297900296,-0.02918077423989468,-0.03285871314134195,-0.028490324469546018,-0.03286254280035419,-0.029790870540008944,-0.03617867098459887,-0.02382564832280366,-0.0275420277804744
2021-06-14,0.008863648381117748,-0.02918077423989468,-0.03285871314134195,-0.028473000120777445,-0.03284747637996786,-0.029735271990651697,-0.03607886358979552,-0.023531899754567136,-0.027210272180367225
2021-06-15,-0.006388911713413211,-0.02918077423989468,-0.03285871314134195,-0.028460823981977506,-0.0328408325641261,-0.02962877558923981,-0.03585005145905778,-0.023672956387695336,-0.027379563719576103
2021-06-16,-0.0008070249162724702,-0.02918077423989468,-0.03285871314134195,-0.02856486274731936,-0.03293700074396573,-0.029791475002951786,-0.03605531047159927,-0.024155882917979356,-0.027902129610039433
2021-06-17,0.014467915819318498,-0.02918077423989468,-0.03285871314134195,-0.028607131635400372,-0.03297805836957413,-0.029842509477829078,-0.03610127694385255,-0.023717408254111172,-0.02739086787395164
2021-06-18,-0.008022597334572147,-0.02918077423989468,-0.03285871314134195,-0.028619206051041207,-0.033008111479053706,-0.02960469134647734,-0.035532228409934294,-0.025407452944739,-0.029347647421199392
2021-06-21,0.0072988284536861904,-0.02918077423989468,-0.03285871314134195,-0.02864253045733382,-0.033033539313474636,-0.029593096640499954,-0.03547041741103918,-0.025678916214316862,-0.02965886249477611
2021-06-22,0.010868861046090826,-0.02918077423989468,-0.03285871314134195,-0.0286338182316412,-0.03302792757815376,-0.029537857497266815,-0.03535730259674054,-0.025113752965043187,-0.029017246269525888
2021-06-23,-0.0013609314679565103,-0.02918077423989468,-0.03285871314134195,-0.02863694798469515,-0.03303965239919265,-0.02942367814322737,-0.035089847626135776,-0.02515436882407662,-0.029075652697421035
2021-06-24,0.0006571402587755171,-0.02918077423989468,-0.03285871314134195,-0.028549846293830353,-0.03294614527953195,-0.029456569409456488,-0.035301414521816524,-0.024186544495468112,-0.027976998633560908
2021-06-25,-0.0036521786170638183,-0.02918077423989468,-0.03285871314134195,-0.028570068579677216,-0.03296614768195324,-0.02947277261531519,-0.0353055492554223,-0.023153158608350842,-0.02679501003120833
2021-06-28,0.012875732462565542,-0.029166226797008404,-0.03285871314134195,-0.02851015525198026,-0.03289137569515682,-0.029482546154326498,-0.03539129616181788,-0.022729705697599054,-0.026303872110063343
2021-06-29,0.0040522479329677015,-0.029166226797008404,-0.03285871314134195,-0.02847673942054226,-0.03284945628180038,-0.02952818673213591,-0.03554863893560482,-0.023681300082426932,-0.027397106829524384
2021-06-30,0.0008100255155339886,-0.029166226797008404,-0.03285871314134195,-0.02840582571087036,-0.03277672757565265,-0.0295154936387646,-0.035638948353154155,-0.02223803853076336,-0.025762875234053993
2021-07-01,0.002962705940976842,-0.02918077423989468,-0.03285871314134195,-0.028456563286816918,-0.03284189421927257,-0.029507173567775945,-0.035571217457952733,-0.02062100170983208,-0.023927629835564825
2021-07-02,0.008762754628200968,-0.029166226797008404,-0.03285871314134195,-0.028325660730749557,-0.03269345453990955,-0.029524958991418812,-0.0358000834619698,-0.019379647240311756,-0.022513819753793393
2021-07-06,0.011549845202969838,-0.02918077423989468,-0.03285871314134195,-0.02806845973978781,-0.032415700819711624,-0.029690336530746722,-0.03662174854999547,-0.018898386645153396,-0.021986402218813355
2021-07-07,0.004232296785896511,-0.02918077423989468,-0.03285871314134195,-0.027444737699387156,-0.03174048466027161,-0.029361488572177713,-0.036744740820291145,-0.019275571756539895,-0.022458462358419074
2021-07-08,-0.006162553929582394,-0.02918077423989468,-0.03285871314134195,-0.027206198729370638,-0.03144231534724972,-0.029407636652605294,-0.037287886543917216,-0.018648953604935094,-0.02172795384279944
2021-07-09,0.004716870386632325,-0.02918077423989468,-0.03285871314134195,-0.02733420443485267,-0.03157670189965952,-0.029332546903669713,-0.0368356462589261,-0.019134201907818813,-0.02227096819118154
2021-07-12,0.0039045863835594063,-0.02918077423989468,-0.03285871314134195,-0.027147425774494107,-0.03137851179884825,-0.02945288285746024,-0.03751144957407538,-0.014876356780401806,-0.017376779650364296
2021-07-13,-0.0007870373003606847,-0.02918077423989468,-0.03285871314134195,-0.027050895634178534,-0.031277815631458504,-0.029529760415245646,-0.03792357957240443,-0.01391837872918791,-0.01629245902604794
2021-07-14,0.002293843342123735,-0.02918077423989468,-0.03285871314134195,-0.027095054283309012,-0.031321960166843126,-0.0295386223975289,-0.03784039754870893,-0.017347207486928095,-0.02018993308091345
2021-07-15,-0.012305619311720518,-0.02918077423989468,-0.03285871314134195,-0.026882306243672032,-0.031092877023437892,-0.029792799991013964,-0.03893930919475422,-0.012225101797427007,-0.014358328840805833
2021-07-16,-0.014318550672956865,-0.02918077423989468,-0.03285871314134195,-0.026966015262208414,-0.0311852065980879,-0.02976289452585253,-0.03871595453008614,-0.01941479077513982,-0.022585187858532748
2021-07-19,-0.006673424047911535,-0.029166226797008404,-0.03285871314134195,-0.02717864385875366,-0.03140979240125281,-0.02957370296394619,-0.03780050399665879,-0.023646660964240875,-0.02740916166965972
2021-07-20,0.009894280472097401,-0.029166226797008404,-0.03285871314134195,-0.027294710045314478,-0.031519750020120724,-0.029700284240908783,-0.03787174753595168,-0.023295074463642245,-0.02698726561629924
2021-07-21,0.011271143912432759,-0.029166226797008404,-0.03285871314134195,-0.026774711971580243,-0.030896879168549884,-0.028728284199753144,-0.03625230742272904,-0.022616797834769553,-0.026195131549479878
2021-07-22,0.008830435385948257,-0.029166226797008404,-0.03285871314134195,-0.026705731949425666,-0.030810961868769696,-0.028810411121912623,-0.036609843283239046,-0.022511588053581697,-0.02607472645496027
2021-07-23,0.01117552357052147,-0.029166226797008404,-0.03285871314134195,-0.026312219269561083,-0.03038892255478649,-0.02885267348736333,-0.03747763477653683,-0.021624248945706647,-0.025080233087078303
2021-07-26,0.0027672457327158036,-0.029166226797008404,-0.03285871314134195,-0.02632692189951788,-0.030411042368201642,-0.02871300899396044,-0.03707551650915787,-0.021518235890350845,-0.02497129255103018
2021-07-27,-0.010740947563776623,-0.029166226797008404,-0.03285871314134195,-0.02633895841167354,-0.030418919655880696,-0.028813376764026042,-0.03730311279860697,-0.020116966760210693,-0.02336868164235283
2021-07-28,0.004558322076310723,-0.029166226797008404,-0.03285871314134195,-0.02601027912682051,-0.030053349297399272,-0.028484952835412077,-0.03691900918180667,-0.02186992501569216,-0.02537469606354026
2021-07-29,0.0006716404471364759,-0.029166226797008404,-0.03285871314134195,-0.025978793087488045,-0.030022448531658332,-0.028467841591168004,-0.03695732293677658,-0.020524529861820955,-0.02383581182794262
2021-07-30,-0.017612044147769495,-0.029166226797008404,-0.03285871314134195,-0.025542681346558745,-0.029543860814607654,-0.02848917147460802,-0.037812789460347135,-0.019117087883881445,-0.022243654244499988
2021-08-02,0.002586044202352981,-0.029166226797008404,-0.03285871314134195,-0.025717308309799743,-0.02969293533349182,-0.02829479043055988,-0.03702996405482266,-0.025164876574534166,-0.0291230859616217
2021-08-03,0.009762161950491387,-0.029166226797008404,-0.03285871314134195,-0.025729168580697792,-0.029700769017682118,-0.02839357900549823,-0.037255770844418896,-0.023160010686032004,-0.026811749297883252
2021-08-04,0.0002829193537227427,-0.029166226797008404,-0.03285871314134195,-0.025733762380098932,-0.029707275971530205,-0.02835939505638428,-0.03715273520469923,-0.0225407881003711,-0.02610070463456687
2021-08-05,0.007272470920144837,-0.029166226797008404,-0.03285871314134195,-0.025762125323105352,-0.029730385605675914,-0.028486527153293948,-0.037407362701463165,-0.02102156617456087,-0.024348483701469574
2021-08-06,-0.0036689964017808125,-0.029166226797008404,-0.03285871314134195,-0.025756210409549528,-0.02972781619352438,-0.028399403839800056,-0.03719522852411082,-0.017214302554273482,-0.01997355197397963
2021-08-09,-0.0014180367885942222,-0.029166226797008404,-0.03285871314134195,-0.02582058463484361,-0.02978433086076175,-0.02854608973150676,-0.037413013718403526,-0.016889166324267735,-0.019586505144218856
2021-08-10,-0.005666470594599007,-0.029166226797008404,-0.03285871314134195,-0.025787571533286417,-0.029749187060652885,-0.02860134113400959,-0.03764122672162246,-0.01622672878769055,-0.018827327918999878
2021-08-11,-0.0026022722958620745,-0.029166226797008404,-0.03285871314134195,-0.025900696675648403,-0.029866956028210143,-0.02850534328372168,-0.03710561572933155,-0.015855186800566124,-0.018386460338963177
2021-08-12,0.00960306271510422,-0.029166226797008404,-0.03285871314134195,-0.02595713697229901,-0.029924694492743462,-0.028482011646491265,-0.03690124930230206,-0.015310326218110628,-0.0177533305841543
2021-08-13,0.004620464946587794,-0.029166226797008404,-0.03285871314134195,-0.025917840529198894,-0.02989251370570266,-0.028324467090488373,-0.036595697485240816,-0.014777380078741397,-0.017163324461261186
2021-08-16,0.0026925421153372684,-0.029151679354122127,-0.03285871314134195,-0.02579102203270489,-0.029750981574674564,-0.028323156263056787,-0.036830110543801406,-0.01446332301238379,-0.016810693527586795
2021-08-17,-0.012320627721637702,-0.029151679354122127,-0.03285871314134195,-0.02577200221876871,-0.02973200266090026,-0.02832027781025216,-0.03687362081479213,-0.013802625522643027,-0.016058321067956047
2021-08-18,-0.01602918250603879,-0.029151679354122127,-0.03285871314134195,-0.025957099638617982,-0.029934931370952385,-0.028229473087945177,-0.03628362752050249,-0.014764280124864713,-0.01713293866983486
2021-08-19,0.008159618009485977,-0.029151679354122127,-0.03285871314134195,-0.026302343919484352,-0.030313741986277776,-0.02817918584576406,-0.03553815026668748,-0.016656844047051804,-0.019276751490157302
2021-08-20,0.01833310480397719,-0.029151679354122127,-0.03285871314134195,-0.0261343018353474,-0.03014034465272923,-0.028208017664903925,-0.03598164816389629,-0.01651420085071518,-0.019132694967386392
2021-08-23,0.01790757281802303,-0.029151679354122127,-0.03285871314134195,-0.025694650777104835,-0.029680776833084274,-0.02786584103085264,-0.03580585252776399,-0.01728076292903993,-0.020054237199636196
2021-08-24,0.0012607331788756348,-0.029151679354122127,-0.03285871314134195,-0.025722989359892062,-0.029736930509828875,-0.027695943667858436,-0.035321206609917014,-0.017846414831466977,-0.020733811877249972
2021-08-25,0.002088224474522415,-0.029151679354122127,-0.03285871314134195,-0.02574677063444722,-0.029756525867146277,-0.027780004349638846,-0.03547527029920505,-0.017653182670386548,-0.02050997041145363
2021-08-26,-0.004829691456353818,-0.027949298858379847,-0.028787993281965213,-0.024274479263060637,-0.028114040038902083,-0.02555907039801988,-0.031533439628980225,-0.01717367227626549,-0.019975079466990276
2021-08-27,0.011209711152291874,-0.027949298858379847,-0.028787993281965213,-0.02438516325334939,-0.028229039070527002,-0.02554890901088538,-0.03130373915966425,-0.017208324186798452,-0.020001582694810574
2021-08-30,0.011206741101422182,-0.027944845967208986,-0.028787993281965213,-0.024276365141570173,-0.02811495226060482,-0.02542146720487605,-0.031160666290352208,-0.01714988875566354,-0.01995018637083521
2021-08-31,-0.0004242451271271137,-0.027940393076038125,-0.028787993281965213,-0.024168138387238323,-0.028001351665230514,-0.02529841270431577,-0.031027582293774607,-0.01708313852608134,-0.019888836480796406
2021-09-01,0.0008832502354486629,-0.027935940184867263,-0.028787993281965213,-0.024090367295626445,-0.027909348437881093,-0.025305870608145053,-0.031149336605828713,-0.016851346560386234,-0.019619063610592236
2021-09-02,-0.0016125802791400708,-0.027935940184867263,-0.028787993281965213,-0.023912368856236307,-0.027680707172389615,-0.02531835665620462,-0.031463456726459116,-0.016646045305179828,-0.019373218861753153
2021-09-03,0.004721627960288402,-0.027935940184867263,-0.028787993281965213,-0.023590380004267365,-0.02732666417230485,-0.025322205978920962,-0.03199137376177734,-0.016429309779632847,-0.01912586596664663
2021-09-07,0.000995207233813828,-0.027944845967208986,-0.028787993281965213,-0.022720628492800165,-0.026360909121631124,-0.02497389543279048,-0.03246600450229152,-0.016089191645628484,-0.01875064120721376
2021-09-08,-0.003244601328545955,-0.027940393076038125,-0.028787993281965213,-0.02263338652611221,-0.026259508120726374,-0.025002452486328448,-0.03267825075267579,-0.01578049055551675,-0.018394843950463508
2021-09-09,-0.007247168423735904,-0.026329882219418444,-0.027837976579108314,-0.021570491922090408,-0.02507168372071166,-0.023403226073749846,-0.02980997380720438,-0.015187995603916274,-0.0177253475897626
2021-09-10,-0.008945683144554226,-0.026329882219418444,-0.027837976579108314,-0.021159417042051223,-0.024555898695396206,-0.022245897714626425,-0.027468243026887475,-0.015372967078384078,-0.01790833703877859
2021-09-13,0.0014391735159187747,-0.0264251007232071,-0.027837976579108314,-0.021179777266981392,-0.024559424962903642,-0.022262070366829822,-0.02749754740533394,-0.01571877782494114,-0.01828108889216367
2021-09-14,-0.0018043767556277844,-0.02637749147131277,-0.027837976579108314,-0.02109242472850531,-0.02445867999830563,-0.022263018234262216,-0.027625802697833546,-0.015304403947941444,-0.01780433595645391
2021-09-15,0.009159796969421829,-0.026329882219418444,-0.027837976579108314,-0.021044527273886133,-0.024399456591600328,-0.022259091315241702,-0.02766762995572302,-0.015130857950205412,-0.01759854981741212
2021-09-16,-0.0020806994908605598,-0.026329882219418444,-0.027837976579108314,-0.021046115819239018,-0.02440162617838529,-0.0222533086040477,-0.02765067980006613,-0.014787617073708414,-0.017212487221426907
2021-09-17,-0.014615675907061174,-0.026329882219418444,-0.027837976579108314,-0.021106394309535148,-0.02445933216194024,-0.022332407082758268,-0.027723602904223498,-0.014582925229468802,-0.016965695519244546
2021-09-20,-0.021663340257084718,-0.02199818692424073,-0.02545751398439203,-0.020624688216380173,-0.023921773483347397,-0.021006541316316185,-0.024951798833078048,-0.016159072608834677,-0.018772039890695064
2021-09-21,2.9556806872198206e-06,-0.022544729521880205,-0.02545751398439203,-0.02124466792485329,-0.02460490963986705,-0.02162252249479946,-0.025643830488545422,-0.027101114757512156,-0.03131610924020334
2021-09-22,0.015642471752804993,-0.022532818856139728,-0.02545751398439203,-0.021170942454148356,-0.024518372977438373,-0.02162086238986468,-0.0257306755178274,-0.02329377683017448,-0.02694882364660887
2021-09-23,0.011169124656773013,-0.022532818856139728,-0.02545751398439203,-0.021136437066651928,-0.024476829639574635,-0.021595101486242725,-0.025715494926124734,-0.024308580797178597,-0.028111816322786073
2021-09-24,-0.0004518838987939008,-0.022532818856139728,-0.02545751398439203,-0.02113400675857935,-0.024485984850297605,-0.02149085317945811,-0.025482832739430434,-0.023188876292024912,-0.0268385831054988
2021-09-27,-0.008900365603338688,-0.022556640187620686,-0.02545751398439203,-0.02093421944392284,-0.024265698777412765,-0.021546415802080388,-0.025900377348538096,-0.021351039983269173,-0.02473485471735437
2021-09-28,-0.02980718428996002,-0.022544729521880205,-0.02545751398439203,-0.021038194752940845,-0.02437238988501816,-0.021530261494277208,-0.025694954849631333,-0.021434880700081236,-0.02481944680615929
2021-09-29,-0.0006217761474649336,-0.02665494327489133,-0.028933902713805703,-0.02210635803028131,-0.025560119108195896,-0.02322394430125628,-0.028608571336013508,-0.03173217047117423,-0.03660007753561453
2021-09-30,-0.0031316153101883237,-0.02665494327489133,-0.028933902713805703,-0.02213806519333473,-0.02559214435759854,-0.023238135814952533,-0.028580879734751492,-0.027748795294558964,-0.032026189631858985
2021-10-01,0.014380994662225813,-0.026707005417956516,-0.028933902713805703,-0.022096712867406658,-0.025536542938398556,-0.023436046620215947,-0.029150594768903415,-0.025263888109908234,-0.029166503852691504
2021-10-04,-0.023416920170277734,-0.026707005417956516,-0.028933902713805703,-0.021971850000191764,-0.025386692025785643,-0.02326321284275683,-0.02892807299770827,-0.025039724735971523,-0.028911154474432654
2021-10-05,0.015032340167577918,-0.026806821876460492,-0.028933902713805703,-0.022628021880473186,-0.026110121918963322,-0.023972712514500373,-0.02983385019536248,-0.03035306485124835,-0.03498803211460791
2021-10-06,0.008621989484316972,-0.026806821876460492,-0.028933902713805703,-0.02239877259276877,-0.025837091333210875,-0.023525324336972516,-0.02906870554586758,-0.03025797399478391,-0.03487358146507566
2021-10-07,0.008892510547318148,-0.026806821876460492,-0.028933902713805703,-0.022307830509817512,-0.025748290702994878,-0.023473065180749056,-0.029130997900588866,-0.02794702555443797,-0.032232144190305886
2021-10-08,-0.0007749666748185863,-0.026806821876460492,-0.028933902713805703,-0.022269645303316165,-0.02569998480777752,-0.02351721539819366,-0.02931910755558028,-0.026248471156745966,-0.030279654286019565
2021-10-11,-0.005670505866111141,-0.02685325888613423,-0.028933902713805703,-0.022363722648981104,-0.025783789286415237,-0.023776995336116723,-0.02980556415679853,-0.024382089333974167,-0.028121197809867438
2021-10-12,-0.007724471856948889,-0.026806821876460492,-0.028933902713805703,-0.022365705075365814,-0.02577833815989102,-0.0237229879840227,-0.029619903099551863,-0.023279030288854863,-0.026850777157459857
2021-10-13,0.006986956662830288,-0.026806821876460492,-0.028933902713805703,-0.02251850730353306,-0.025940107203501043,-0.023674790876281975,-0.029196336931976118,-0.022822852179231523,-0.026316624232983508
2021-10-14,0.02136597134918013,-0.026806821876460492,-0.028933902713805703,-0.02251331395681133,-0.025932759479370036,-0.023697303974515447,-0.02926216611065773,-0.021752998335633888,-0.025090605046708608
2021-10-15,0.01002801093900962,-0.026806821876460492,-0.028933902713805703,-0.022480714099438522,-0.025932960747640305,-0.023854937243336365,-0.029737833801114083,-0.02495412665518407,-0.028791013379883504
2021-10-18,0.007185128122026778,-0.02685325888613423,-0.028933902713805703,-0.022388668608514763,-0.025817141131364213,-0.023695011551277047,-0.02952089284895616,-0.024275664899712494,-0.02800534987588219
2021-10-19,0.0035238516454660033,-0.026806821876460492,-0.028933902713805703,-0.0222814981078868,-0.02570122985043586,-0.023622480658378395,-0.029522473236884967,-0.02310718443950949,-0.02667272359450594
2021-10-20,-0.004513433881106862,-0.026806821876460492,-0.028933902713805703,-0.022125007482865416,-0.025534760253669915,-0.02369301976958163,-0.030026609480849713,-0.021773673755861353,-0.025156572492284084
2021-10-21,-0.009209568201213679,-0.026806821876460492,-0.028933902713805703,-0.02217834931539728,-0.02559185893546264,-0.04966214969020786,-0.10518752218431211,-0.0210723711955818,-0.024350906662397257
2021-10-22,-0.012129176468139217,-0.026806821876460492,-0.028933902713805703,-0.022338596373165008,-0.025751613406697158,-0.023716267418679052,-0.029649992681219,-0.02144241389032892,-0.024755917528573448
