Date,Actual_Return,HS_VaR_90,HS_VaR_95,HS_VaR_99,Normal_VaR_90,Normal_VaR_95,Normal_VaR_99,StudentT_VaR_90,StudentT_VaR_95,StudentT_VaR_99,GARCH_VaR_90,GARCH_VaR_95,GARCH_VaR_99
2019-11-20,-0.003407489759029,-0.014395746985751466,-0.018497885681337915,-0.03711249217394198,-0.015208012059327976,-0.019840399391426504,-0.028529987622469513,-0.013578441397875727,-0.018801846080477812,-0.031058403736379685,-0.006578551022608235,-0.00891547109042805,-0.013299144488700645
2019-11-21,-0.0021538304733643,-0.01353944853247966,-0.018497885681337915,-0.03711249217394198,-0.01499657713992596,-0.019597294841144208,-0.02822747611157493,-0.01327778150183059,-0.018507771643127,-0.030986793533574353,-0.006533448501808098,-0.008844358850430735,-0.01317924234111886
2019-11-22,0.0013827150932472,-0.01353944853247966,-0.018497885681337915,-0.03711249217394198,-0.01506475512793628,-0.01965682348904707,-0.028270780035892354,-0.013346697583806987,-0.018587391262657512,-0.031181122668549215,-0.006021410907033179,-0.008158362001519223,-0.012166926862296593
2019-11-25,0.018885403794985,-0.01312545472415428,-0.017717703064911616,-0.03723777360137936,-0.014712573363772793,-0.019278598756716187,-0.027843703026438453,-0.012876213266796666,-0.01812257978127839,-0.030927865977220262,-0.005074550112190043,-0.00695352551892825,-0.010478170892961556
2019-11-26,-0.0016187001032323,-0.01307259713783916,-0.017685678582807188,-0.03717513288766067,-0.014634267005846923,-0.01921683218346938,-0.027812962338547843,-0.012865544252889724,-0.018098813925908952,-0.030718811428032806,-0.011162941440200943,-0.01490347123295082,-0.021920083043392952
2019-11-27,0.0038556943441686,-0.01301973955152404,-0.017653654100702756,-0.03711249217394198,-0.014599334089558828,-0.019165075086203385,-0.027729645875766467,-0.01282291375097329,-0.01805012629854658,-0.03071808808978381,-0.010071027170662127,-0.013501254085102473,-0.019935789301747393
2019-11-29,-0.0043591827695034,-0.01301973955152404,-0.017653654100702756,-0.03711249217394198,-0.01452992549579818,-0.019092970916075782,-0.027652485252670892,-0.012697005551160491,-0.017935193030931468,-0.03069526335416814,-0.008977199245090205,-0.012111995252671495,-0.01799235122062957
2019-12-02,-0.0154911500576899,-0.01252681573725972,-0.017089273307412597,-0.03723777360137936,-0.014187330110867691,-0.018718767783100367,-0.0272189912409907,-0.012268548485303756,-0.017502773058493355,-0.030454771955858426,-0.008745753559331467,-0.011822910211504513,-0.017595144334613858
2019-12-03,-0.0058648412697484,-0.01307259713783916,-0.017059258806073098,-0.03717513288766067,-0.014379325215663102,-0.018926901359556655,-0.02745739790632272,-0.012543311278074511,-0.01776523664689629,-0.030517156266873378,-0.012387216017789051,-0.01644713080421409,-0.02406285574644914
2019-12-04,0.0055200515263864,-0.012462280963654041,-0.016615759784602578,-0.03717513288766067,-0.013938304941055931,-0.018405033702159207,-0.026783874004392975,-0.012219636875374713,-0.017323215568384228,-0.029726840412287448,-0.011530137274512435,-0.01538485518495716,-0.022615664913775136
