Date,AAPL,MSFT,IBM,NVDA,GOOGL,AMZN
2017-12-15,40.704261779785156,79.69622039794922,102.23959350585938,4.7356858253479,53.16062545776367,58.957000732421875
2017-12-18,41.27751159667969,79.26493835449219,102.79602813720703,4.892420768737793,53.80976486206055,59.52899932861328
2017-12-19,40.8376350402832,78.76024627685547,102.72898864746094,4.84816837310791,53.54643630981445,59.36899948120117
2017-12-20,40.79317855834961,78.47576904296875,102.54127502441406,4.8652262687683105,53.23799133300781,58.88100051879883
2017-12-21,40.94760513305664,78.45741271972656,101.56912994384766,4.842729091644287,53.10360336303711,58.737998962402344
2017-12-22,40.94760513305664,78.46659088134766,102.23959350585938,4.8274030685424805,53.00491714477539,58.417999267578125
2017-12-26,39.90876388549805,78.36564636230469,102.46082305908203,4.881050109863281,52.85564422607422,58.8380012512207
2017-12-27,39.91578674316406,78.6501235961914,102.6619644165039,4.874373435974121,52.575462341308594,59.112998962402344
2017-12-28,40.02809143066406,78.6593017578125,103.27204895019531,4.880059719085693,52.36471176147461,59.30500030517578
2017-12-29,39.59523391723633,78.49412536621094,102.85636138916016,4.78364372253418,52.23824691772461,58.4734992980957
2018-01-02,40.30417251586914,78.8703842163086,103.4128189086914,4.9282660484313965,53.22063064575195,59.45050048828125
2018-01-03,40.29716110229492,79.2374038696289,106.25543975830078,5.252613544464111,54.12862014770508,60.209999084472656
2018-01-04,40.48434829711914,79.93482971191406,108.40748596191406,5.280303001403809,54.33888626098633,60.47949981689453
2018-01-05,40.94527053833008,80.92586517333984,108.93711853027344,5.325049877166748,55.0594367980957,61.457000732421875
2018-01-08,40.79317855834961,81.00843811035156,109.5941390991211,5.488212585449219,55.253822326660156,62.34349822998047
2018-01-09,40.78850173950195,80.9533920288086,109.8354721069336,5.486730098724365,55.183406829833984,62.6349983215332
2018-01-10,40.779136657714844,80.5863265991211,110.07014465332031,5.5297441482543945,55.05199432373047,62.71649932861328
2018-01-11,41.010772705078125,80.8249282836914,110.08358764648438,5.539633750915527,55.14671325683594,63.83399963378906
2018-01-12,41.43426513671875,82.21971130371094,109.37289428710938,5.512441635131836,56.069091796875,65.26000213623047
2018-01-16,41.22368240356445,81.07267761230469,109.84890747070312,5.441488742828369,56.071571350097656,65.24299621582031
2018-01-17,41.90454864501953,82.71521759033203,113.06694793701172,5.555454254150391,56.488128662109375,64.75
2018-01-18,41.941986083984375,82.67853546142578,113.38200378417969,5.5485334396362305,56.332916259765625,64.66600036621094
2018-01-19,41.75481033325195,82.58678436279297,108.85665130615234,5.688704967498779,56.70632553100586,64.72899627685547
2018-01-22,41.4132080078125,84.06415557861328,109.0108413696289,5.7772088050842285,57.73085403442383,66.3655014038086
2018-01-23,41.42255783081055,84.33027648925781,111.4579086303711,5.906256198883057,58.32643127441406,68.12699890136719
2018-01-24,40.762760162353516,84.2568359375,110.86793518066406,5.829370498657227,58.084434509277344,67.87550354003906
2018-01-25,40.03510665893555,84.724853515625,110.93494415283203,5.842967987060547,58.62248229980469,68.89749908447266
2018-01-26,40.128700256347656,86.31236267089844,112.18865203857422,6.015526294708252,58.891258239746094,70.10250091552734
2018-01-29,39.29808807373047,86.18387603759766,111.8266372680664,6.1025471687316895,58.837703704833984,70.88400268554688
2018-01-30,39.06645584106445,85.10106658935547,109.6946792602539,6.000446319580078,58.38594055175781,71.89099884033203
2018-01-31,39.174072265625,87.18409729003906,109.74832153320312,6.076587677001953,58.62645721435547,72.54450225830078
2018-02-01,39.2559814453125,86.49588012695312,108.87679290771484,5.945563793182373,58.595211029052734,69.5
2018-02-02,37.55265426635742,84.22016143798828,106.61742401123047,5.773005485534668,55.50128173828125,71.49749755859375
2018-02-05,36.61442947387695,80.75151062011719,102.25968933105469,5.283022403717041,52.68406677246094,69.5
2018-02-06,38.14460372924805,83.80720520019531,104.14359283447266,5.576714992523193,53.77703857421875,72.14199829101562
2018-02-07,37.32803726196289,82.22888946533203,103.1446762084961,5.656320095062256,52.337928771972656,70.83899688720703
2018-02-08,36.30088806152344,78.00776672363281,99.92204284667969,5.37746000289917,49.97248077392578,67.5250015258789
2018-02-09,36.74492263793945,80.91667938232422,101.22190856933594,5.737406253814697,51.884674072265625,66.9800033569336
2018-02-12,38.224945068359375,81.78842163085938,102.50148010253906,5.637284278869629,52.2957763671875,69.3115005493164
2018-02-13,38.607879638671875,82.4307861328125,102.0614013671875,5.751003265380859,52.27495574951172,70.72550201416016
2018-02-14,39.31970977783203,83.72148132324219,104.77625274658203,5.968308448791504,53.19533920288086,72.55249786376953
2018-02-15,40.63999938964844,85.4271011352539,105.62254333496094,6.093892574310303,54.120689392089844,73.08799743652344
2018-02-16,40.508426666259766,84.81859588623047,105.73765563964844,6.028135299682617,54.32600021362305,72.43450164794922
2018-02-20,40.37217712402344,85.48239135742188,105.04706573486328,6.157675266265869,54.7271842956543,73.4175033569336
2018-02-21,40.188934326171875,84.34841918945312,104.23467254638672,5.970530986785889,55.23101806640625,74.14600372314453
2018-02-22,40.52488708496094,84.5696792602539,103.70655822753906,5.990074634552002,55.04008865356445,74.26699829101562
2018-02-23,41.22966766357422,86.71780395507812,105.29081726074219,6.083580017089844,55.94214630126953,75.0
2018-02-26,42.044857025146484,87.9716567993164,107.36251068115234,6.099659442901611,56.716243743896484,76.09750366210938
2018-02-27,41.90861129760742,86.84685516357422,105.98815155029297,6.08679723739624,55.417476654052734,75.5989990234375
2018-02-28,41.845176696777344,86.450439453125,105.50069427490234,5.986364841461182,54.74354553222656,75.62249755859375
2018-03-01,41.11220169067383,85.6022720336914,104.13311767578125,5.744187355041504,53.131370544433594,74.67250061035156
2018-03-02,41.396461486816406,85.78665161132812,104.59349822998047,5.851299285888672,53.76264953613281,75.01249694824219
2018-03-05,41.539764404296875,86.33058166503906,106.25895690917969,5.82928466796875,54.289302825927734,76.18049621582031
